DATAFLOW,LAST UPDATE,freq,dairyprod,milkitem,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Croatia,2018,453.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Croatia,2019,442.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Croatia,2020,441.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Croatia,2021,428.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Croatia,2022,411.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Croatia,2023,382.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Croatia,2024,383.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Hungary,2015,1536.96,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Hungary,2016,1547.14,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Hungary,2017,1545.46,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Hungary,2018,1535.30,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Hungary,2019,1575.72,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Hungary,2020,,,C
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Hungary,2021,,,C
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Hungary,2022,,,C
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Hungary,2023,1652.60,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Hungary,2024,1760.55,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Ireland,2015,6585.09,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Ireland,2016,6853.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Ireland,2017,7480.40,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Ireland,2018,7812.60,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Ireland,2019,8225.74,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Ireland,2020,8541.74,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Ireland,2021,9021.07,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Ireland,2022,9089.45,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Ireland,2023,8712.17,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Ireland,2024,8678.70,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Italy,2015,11785.18,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Italy,2016,12145.97,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Italy,2017,12577.63,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Italy,2018,12792.94,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Italy,2019,12816.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Italy,2020,13282.24,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Italy,2021,13767.71,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Italy,2022,13717.27,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Italy,2023,13602.85,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Italy,2024,13835.76,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Lithuania,2015,1438.03,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Lithuania,2016,1415.04,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Lithuania,2017,1401.53,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Lithuania,2018,1363.01,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Lithuania,2019,1346.88,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Lithuania,2020,1348.25,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Lithuania,2021,1333.20,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Lithuania,2022,1339.57,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Lithuania,2023,1340.70,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Lithuania,2024,1384.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Luxembourg,2015,335.27,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Luxembourg,2016,364.83,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Luxembourg,2017,377.16,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Luxembourg,2018,397.55,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Luxembourg,2019,411.89,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Luxembourg,2020,437.68,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Luxembourg,2021,435.23,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Luxembourg,2022,440.55,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Luxembourg,2023,459.80,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Luxembourg,2024,474.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Latvia,2015,808.60,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Latvia,2016,817.80,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Latvia,2017,831.80,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Latvia,2018,808.80,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Latvia,2019,831.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Latvia,2020,845.80,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Latvia,2021,863.56,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Latvia,2022,857.59,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Latvia,2023,864.93,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Latvia,2024,855.21,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Montenegro,2015,23.71,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Montenegro,2016,24.17,p,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Montenegro,2017,25.20,p,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Montenegro,2018,28.30,p,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Montenegro,2019,29.30,p,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),North Macedonia,2016,359.19,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),North Macedonia,2017,339.93,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),North Macedonia,2018,361.95,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),North Macedonia,2019,346.05,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),North Macedonia,2020,377.69,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),North Macedonia,2021,284.54,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),North Macedonia,2022,285.48,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),North Macedonia,2023,209.09,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Malta,2015,41.57,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Malta,2016,43.13,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Malta,2017,41.03,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Malta,2018,40.41,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Malta,2019,41.27,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Malta,2020,42.11,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Malta,2021,39.54,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Malta,2022,38.97,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Malta,2023,37.30,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Malta,2024,38.16,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Netherlands,2015,13330.87,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Netherlands,2016,14324.40,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Netherlands,2017,14295.90,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Netherlands,2018,13881.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Netherlands,2019,13802.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Netherlands,2020,14389.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Netherlands,2021,14069.72,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Netherlands,2022,14316.13,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Netherlands,2023,14407.96,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Netherlands,2024,14649.67,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Norway,2017,533.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Norway,2018,707.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Poland,2015,10877.03,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Poland,2016,11126.27,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Poland,2017,11644.42,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Poland,2018,11954.38,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Poland,2019,12174.46,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Poland,2020,12463.55,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Poland,2021,12517.75,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Poland,2022,12817.79,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Poland,2023,13027.48,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Poland,2024,13525.58,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Portugal,2015,1977.92,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Portugal,2016,1895.69,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Portugal,2017,1898.46,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Portugal,2018,1917.09,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Portugal,2019,1948.66,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Portugal,2020,1967.98,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Portugal,2021,1966.32,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Portugal,2022,1899.21,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Portugal,2023,1927.56,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Portugal,2024,1911.67,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Romania,2015,967.80,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Romania,2016,1007.60,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Romania,2017,1078.30,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Romania,2018,1163.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Romania,2019,1193.20,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Romania,2020,1190.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Romania,2021,1169.90,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Farm milk products delivered to dairies,Utilization of whole milk (1 000 t),Romania,2022,1171.70,,
